Scope	Level 1	Level 2	Level 3	Level 4	Column Text	UOM	GHG/Unit	GHG Conversion Factor 2022
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		50% Laden	tonne.km	kg CO2e of CO2	0.30562
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		50% Laden	tonne.km	kg CO2e of CH4	0.00005
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		50% Laden	tonne.km	kg CO2e of N2O	0.00287
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		100% Laden	tonne.km	kg CO2e	0.17337
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		100% Laden	tonne.km	kg CO2e of CO2	0.17191
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		100% Laden	tonne.km	kg CO2e of CH4	0.00002
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		100% Laden	tonne.km	kg CO2e of N2O	0.00144
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		Average laden	tonne.km	kg CO2e	0.46033
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		Average laden	tonne.km	kg CO2e of CO2	0.45604
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		Average laden	tonne.km	kg CO2e of CH4	0.00007
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		Average laden	tonne.km	kg CO2e of N2O	0.00422
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		0% Laden	km	kg CO2e	0.66383
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		0% Laden	km	kg CO2e of CO2	0.65642
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		0% Laden	km	kg CO2e of CH4	0.00012
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		0% Laden	km	kg CO2e of N2O	0.00729
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		50% Laden	km	kg CO2e	0.75760
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		50% Laden	km	kg CO2e of CO2	0.75019
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		50% Laden	km	kg CO2e of CH4	0.00012
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		50% Laden	km	kg CO2e of N2O	0.00729
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		100% Laden	km	kg CO2e	0.85138
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		100% Laden	km	kg CO2e of CO2	0.84397
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		100% Laden	km	kg CO2e of CH4	0.00012
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		100% Laden	km	kg CO2e of N2O	0.00729
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		Average laden	km	kg CO2e	0.72384
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		Average laden	km	kg CO2e of CO2	0.71643
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		Average laden	km	kg CO2e of CH4	0.00012
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		Average laden	km	kg CO2e of N2O	0.00729
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		0% Laden	miles	kg CO2e	1.06833
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		0% Laden	miles	kg CO2e of CO2	1.05640
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		0% Laden	miles	kg CO2e of CH4	0.00020
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		0% Laden	miles	kg CO2e of N2O	0.01173
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		50% Laden	miles	kg CO2e	1.21925
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		50% Laden	miles	kg CO2e of CO2	1.20732
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		50% Laden	miles	kg CO2e of CH4	0.00020
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		50% Laden	miles	kg CO2e of N2O	0.01173
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		100% Laden	miles	kg CO2e	1.37016
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		100% Laden	miles	kg CO2e of CO2	1.35823
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		100% Laden	miles	kg CO2e of CH4	0.00020
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		100% Laden	miles	kg CO2e of N2O	0.01173
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		Average laden	miles	kg CO2e	1.16492
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		Average laden	miles	kg CO2e of CO2	1.15299
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		Average laden	miles	kg CO2e of CH4	0.00020
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>7.5 tonnes-17 tonnes)		Average laden	miles	kg CO2e of N2O	0.01173
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		0% Laden	tonne.km	kg CO2e	
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		0% Laden	tonne.km	kg CO2e of CO2	
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		0% Laden	tonne.km	kg CO2e of CH4	
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		0% Laden	tonne.km	kg CO2e of N2O	
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		50% Laden	tonne.km	kg CO2e	0.25375
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		50% Laden	tonne.km	kg CO2e of CO2	0.25110
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		50% Laden	tonne.km	kg CO2e of CH4	0.00004
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		50% Laden	tonne.km	kg CO2e of N2O	0.00261
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		100% Laden	tonne.km	kg CO2e	0.14947
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		100% Laden	tonne.km	kg CO2e of CO2	0.14815
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		100% Laden	tonne.km	kg CO2e of CH4	0.00002
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		100% Laden	tonne.km	kg CO2e of N2O	0.00130
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		Average laden	tonne.km	kg CO2e	0.22142
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		Average laden	tonne.km	kg CO2e of CO2	0.21912
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		Average laden	tonne.km	kg CO2e of CH4	0.00004
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		Average laden	tonne.km	kg CO2e of N2O	0.00226
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		0% Laden	km	kg CO2e	0.94130
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		0% Laden	km	kg CO2e of CO2	0.92919
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		0% Laden	km	kg CO2e of CH4	0.00020
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		0% Laden	km	kg CO2e of N2O	0.01191
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		50% Laden	km	kg CO2e	1.14527
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		50% Laden	km	kg CO2e of CO2	1.13316
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		50% Laden	km	kg CO2e of CH4	0.00020
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		50% Laden	km	kg CO2e of N2O	0.01191
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		100% Laden	km	kg CO2e	1.34924
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		100% Laden	km	kg CO2e of CO2	1.33713
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		100% Laden	km	kg CO2e of CH4	0.00020
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		100% Laden	km	kg CO2e of N2O	0.01191
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		Average laden	km	kg CO2e	1.18277
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		Average laden	km	kg CO2e of CO2	1.17066
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		Average laden	km	kg CO2e of CH4	0.00020
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		Average laden	km	kg CO2e of N2O	0.01191
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		0% Laden	miles	kg CO2e	1.51488
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		0% Laden	miles	kg CO2e of CO2	1.49539
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		0% Laden	miles	kg CO2e of CH4	0.00033
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		0% Laden	miles	kg CO2e of N2O	0.01916
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		50% Laden	miles	kg CO2e	1.84314
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		50% Laden	miles	kg CO2e of CO2	1.82365
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		50% Laden	miles	kg CO2e of CH4	0.00033
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		50% Laden	miles	kg CO2e of N2O	0.01916
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		100% Laden	miles	kg CO2e	2.17139
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		100% Laden	miles	kg CO2e of CO2	2.15190
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		100% Laden	miles	kg CO2e of CH4	0.00033
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		100% Laden	miles	kg CO2e of N2O	0.01916
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		Average laden	miles	kg CO2e	1.90349
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		Average laden	miles	kg CO2e of CO2	1.88400
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		Average laden	miles	kg CO2e of CH4	0.00033
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Rigid (>17 tonnes)		Average laden	miles	kg CO2e of N2O	0.01916
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		0% Laden	tonne.km	kg CO2e	
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		0% Laden	tonne.km	kg CO2e of CO2	
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		0% Laden	tonne.km	kg CO2e of CH4	
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		0% Laden	tonne.km	kg CO2e of N2O	
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		50% Laden	tonne.km	kg CO2e	0.27294
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		50% Laden	tonne.km	kg CO2e of CO2	0.27009
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		50% Laden	tonne.km	kg CO2e of CH4	0.00005
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		50% Laden	tonne.km	kg CO2e of N2O	0.00280
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		100% Laden	tonne.km	kg CO2e	0.15895
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		100% Laden	tonne.km	kg CO2e of CO2	0.15753
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		100% Laden	tonne.km	kg CO2e of CH4	0.00002
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		100% Laden	tonne.km	kg CO2e of N2O	0.00140
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		Average laden	tonne.km	kg CO2e	0.25415
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		Average laden	tonne.km	kg CO2e of CO2	0.25153
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		Average laden	tonne.km	kg CO2e of CH4	0.00004
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		Average laden	tonne.km	kg CO2e of N2O	0.00258
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		0% Laden	km	kg CO2e	0.82378
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		0% Laden	km	kg CO2e of CO2	0.81362
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		0% Laden	km	kg CO2e of CH4	0.00017
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		0% Laden	km	kg CO2e of N2O	0.00999
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		50% Laden	km	kg CO2e	0.98070
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		50% Laden	km	kg CO2e of CO2	0.97054
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		50% Laden	km	kg CO2e of CH4	0.00017
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		50% Laden	km	kg CO2e of N2O	0.00999
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		100% Laden	km	kg CO2e	1.13763
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		100% Laden	km	kg CO2e of CO2	1.12747
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		100% Laden	km	kg CO2e of CH4	0.00017
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		100% Laden	km	kg CO2e of N2O	0.00999
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		Average laden	km	kg CO2e	1.00090
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		Average laden	km	kg CO2e of CO2	0.99074
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		Average laden	km	kg CO2e of CH4	0.00017
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		Average laden	km	kg CO2e of N2O	0.00999
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		0% Laden	miles	kg CO2e	1.32574
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		0% Laden	miles	kg CO2e of CO2	1.30940
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		0% Laden	miles	kg CO2e of CH4	0.00027
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		0% Laden	miles	kg CO2e of N2O	0.01607
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		50% Laden	miles	kg CO2e	1.57828
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		50% Laden	miles	kg CO2e of CO2	1.56194
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		50% Laden	miles	kg CO2e of CH4	0.00027
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		50% Laden	miles	kg CO2e of N2O	0.01607
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		100% Laden	miles	kg CO2e	1.83082
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		100% Laden	miles	kg CO2e of CO2	1.81448
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		100% Laden	miles	kg CO2e of CH4	0.00027
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		100% Laden	miles	kg CO2e of N2O	0.01607
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		Average laden	miles	kg CO2e	1.61079
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		Average laden	miles	kg CO2e of CO2	1.59445
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		Average laden	miles	kg CO2e of CH4	0.00027
Scope 3	Freighting goods	HGV refrigerated (all diesel)	All rigids		Average laden	miles	kg CO2e of N2O	0.01607
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		0% Laden	tonne.km	kg CO2e	
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		0% Laden	tonne.km	kg CO2e of CO2	
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		0% Laden	tonne.km	kg CO2e of CH4	
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		0% Laden	tonne.km	kg CO2e of N2O	
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		50% Laden	tonne.km	kg CO2e	0.14359
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		50% Laden	tonne.km	kg CO2e of CO2	0.14143
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		50% Laden	tonne.km	kg CO2e of CH4	0.00002
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		50% Laden	tonne.km	kg CO2e of N2O	0.00214
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		100% Laden	tonne.km	kg CO2e	0.08594
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		100% Laden	tonne.km	kg CO2e of CO2	0.08486
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		100% Laden	tonne.km	kg CO2e of CH4	0.00001
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		100% Laden	tonne.km	kg CO2e of N2O	0.00107
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		Average laden	tonne.km	kg CO2e	0.16210
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		Average laden	tonne.km	kg CO2e of CO2	0.15985
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		Average laden	tonne.km	kg CO2e of CH4	0.00002
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		Average laden	tonne.km	kg CO2e of N2O	0.00223
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		0% Laden	km	kg CO2e	0.74595
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		0% Laden	km	kg CO2e of CO2	0.73225
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		0% Laden	km	kg CO2e of CH4	0.00011
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		0% Laden	km	kg CO2e of N2O	0.01359
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		50% Laden	km	kg CO2e	0.92901
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		50% Laden	km	kg CO2e of CO2	0.91531
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		50% Laden	km	kg CO2e of CH4	0.00011
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		50% Laden	km	kg CO2e of N2O	0.01359
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		100% Laden	km	kg CO2e	1.11207
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		100% Laden	km	kg CO2e of CO2	1.09837
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		100% Laden	km	kg CO2e of CH4	0.00011
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		100% Laden	km	kg CO2e of N2O	0.01359
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		Average laden	km	kg CO2e	0.90338
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		Average laden	km	kg CO2e of CO2	0.88968
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		Average laden	km	kg CO2e of CH4	0.00011
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		Average laden	km	kg CO2e of N2O	0.01359
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		0% Laden	miles	kg CO2e	1.20047
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		0% Laden	miles	kg CO2e of CO2	1.17844
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		0% Laden	miles	kg CO2e of CH4	0.00017
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		0% Laden	miles	kg CO2e of N2O	0.02186
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		50% Laden	miles	kg CO2e	1.49508
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		50% Laden	miles	kg CO2e of CO2	1.47305
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		50% Laden	miles	kg CO2e of CH4	0.00017
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		50% Laden	miles	kg CO2e of N2O	0.02186
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		100% Laden	miles	kg CO2e	1.78969
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		100% Laden	miles	kg CO2e of CO2	1.76766
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		100% Laden	miles	kg CO2e of CH4	0.00017
Scope 3	Freighting goods	HGV refrigerated (all diesel)	Articulated (>3.5 - 33t)		100% Laden	miles	kg CO2e of N2O	0.02186
